episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/last_target_update_ts,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/loss,info/learner/default_policy/learner_stats/grad_norm,info/learner/default_policy/learner_stats/td_error_abs,info/learner/default_policy/learner_stats/q_taken_mean,info/learner/default_policy/learner_stats/target_mean
14.0,-18.0,10.72,4.64,45,1,20094,33,20094,False,2096,89,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-15-50,1648815350,1.8394238948822021,117.52734756469727,26662,1d29a0c222c3,172.17.0.2,117.52734756469727,3570,89,"[6.0, 14.0, 14.0, 10.0, 10.0, 10.0, 10.0, 14.0, 14.0, 14.0, -10.0, 12.0, 14.0, 14.0, 14.0, 14.0, 12.0, 10.0, 14.0, 2.0, 6.0, 12.0, 12.0, 10.0, 14.0, 14.0, 12.0, 12.0, 14.0, 14.0, 10.0, 8.0, 14.0, 8.0, 12.0, 10.0, 14.0, 14.0, 14.0, 14.0, 14.0, -6.0, 12.0, 10.0, -2.0, 6.0, 14.0, 14.0, 12.0, 10.0, 4.0, 10.0, 14.0, 14.0, 6.0, 14.0, -18.0, 14.0, 10.0, 14.0, 12.0, 14.0, 14.0, 6.0, 14.0, 10.0, 14.0, 10.0, 14.0, 2.0, 10.0, 10.0, 0.0, 6.0, 12.0, 10.0, 14.0, 12.0, 14.0, 14.0, 14.0, 10.0, 14.0, 12.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 10.0, 14.0, 12.0, 14.0, 6.0, 12.0, 14.0, 4.0, 10.0]","[7, 3, 3, 5, 5, 5, 5, 3, 3, 3, 15, 4, 3, 3, 3, 3, 4, 5, 3, 9, 7, 4, 4, 5, 3, 3, 4, 4, 3, 3, 5, 6, 3, 6, 4, 5, 3, 3, 3, 3, 3, 13, 4, 5, 11, 7, 3, 3, 4, 5, 8, 5, 3, 3, 7, 3, 19, 3, 5, 3, 4, 3, 3, 7, 3, 5, 3, 5, 3, 9, 5, 5, 10, 7, 4, 5, 3, 4, 3, 3, 3, 5, 3, 4, 3, 3, 3, 3, 3, 3, 3, 5, 3, 4, 3, 7, 4, 3, 8, 5]",0.28516445520906125,0.9486727847105044,0.10902898305901985,0.07988438838938972,0.0,64.647,595.54,43.988,875.237,2.484,20094,20094,70094,33,19130,24.599999999999998,53.5,4.5308837890625,12.7470064163208,1.5087452512798887,2.406501538825758,2.040460528749408
14.0,-18.0,10.42,4.79,42,1,20300,34,20300,False,2138,90,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-15-51,1648815351,1.8923215866088867,119.41966915130615,26662,1d29a0c222c3,172.17.0.2,119.41966915130615,3604,90,"[12.0, 10.0, -2.0, 6.0, 14.0, 14.0, 12.0, 10.0, 4.0, 10.0, 14.0, 14.0, 6.0, 14.0, -18.0, 14.0, 10.0, 14.0, 12.0, 14.0, 14.0, 6.0, 14.0, 10.0, 14.0, 10.0, 14.0, 2.0, 10.0, 10.0, 0.0, 6.0, 12.0, 10.0, 14.0, 12.0, 14.0, 14.0, 14.0, 10.0, 14.0, 12.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 10.0, 14.0, 12.0, 14.0, 6.0, 12.0, 14.0, 4.0, 10.0, 14.0, 14.0, 8.0, 8.0, 14.0, 14.0, 14.0, -12.0, 14.0, 10.0, 14.0, 10.0, 10.0, 14.0, 0.0, 10.0, 12.0, 14.0, 14.0, 14.0, 14.0, 14.0, 10.0, 8.0, 2.0, 10.0, 6.0, 8.0, 12.0, 14.0, 12.0, 2.0, 10.0, 14.0, 14.0, 14.0, 4.0, 14.0, 14.0, 14.0, 6.0, 2.0]","[4, 5, 11, 7, 3, 3, 4, 5, 8, 5, 3, 3, 7, 3, 19, 3, 5, 3, 4, 3, 3, 7, 3, 5, 3, 5, 3, 9, 5, 5, 10, 7, 4, 5, 3, 4, 3, 3, 3, 5, 3, 4, 3, 3, 3, 3, 3, 3, 3, 5, 3, 4, 3, 7, 4, 3, 8, 5, 3, 3, 6, 6, 3, 3, 3, 16, 3, 5, 3, 5, 5, 3, 10, 5, 4, 3, 3, 3, 3, 3, 5, 6, 9, 5, 7, 6, 4, 3, 4, 9, 5, 3, 3, 3, 8, 3, 3, 3, 7, 9]",0.28611074681950077,0.9507527128978264,0.10924290216856064,0.0800141111351752,0.0,67.216,556.415,48.374,773.146,2.625,20300,20300,71165,34,20137,24.7,53.5,7.4033331871032715,10.920654296875,1.8450968125287224,3.0651047650505516,2.695080701042624
14.0,-12.0,10.78,4.61,48,1,20510,47,20510,False,2186,91,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-15-53,1648815353,1.9479775428771973,121.36764669418335,26662,1d29a0c222c3,172.17.0.2,121.36764669418335,3651,91,"[14.0, 10.0, 14.0, 12.0, 14.0, 6.0, 12.0, 14.0, 4.0, 10.0, 14.0, 14.0, 8.0, 8.0, 14.0, 14.0, 14.0, -12.0, 14.0, 10.0, 14.0, 10.0, 10.0, 14.0, 0.0, 10.0, 12.0, 14.0, 14.0, 14.0, 14.0, 14.0, 10.0, 8.0, 2.0, 10.0, 6.0, 8.0, 12.0, 14.0, 12.0, 2.0, 10.0, 14.0, 14.0, 14.0, 4.0, 14.0, 14.0, 14.0, 6.0, 2.0, 14.0, 12.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 4.0, 6.0, 10.0, 6.0, 10.0, 14.0, 14.0, 14.0, 14.0, 4.0, -6.0, 14.0, 4.0, 14.0, 6.0, 10.0, 12.0, 12.0, 14.0, 14.0, 14.0, 4.0, 10.0, 14.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 2.0, 14.0, 14.0, 12.0, 10.0, 14.0, 10.0]","[3, 5, 3, 4, 3, 7, 4, 3, 8, 5, 3, 3, 6, 6, 3, 3, 3, 16, 3, 5, 3, 5, 5, 3, 10, 5, 4, 3, 3, 3, 3, 3, 5, 6, 9, 5, 7, 6, 4, 3, 4, 9, 5, 3, 3, 3, 8, 3, 3, 3, 7, 9, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 8, 7, 5, 7, 5, 3, 3, 3, 3, 8, 13, 3, 8, 3, 7, 5, 4, 4, 3, 3, 3, 8, 5, 3, 3, 3, 3, 5, 3, 3, 3, 9, 3, 3, 4, 5, 3, 5]",0.287047110857397,0.9526489372224124,0.10941864087329593,0.08012658279430966,0.0,64.25,613.233,46.184,853.102,2.394,20510,20510,72329,47,20137,25.333333333333332,53.6,5.18410062789917,4.268556594848633,1.3894833503885473,2.327292746685921,2.49061470843376
14.0,-6.0,11.16,4.42,25,1,20613,40,20613,False,2211,92,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-15-55,1648815355,1.0296661853790283,122.39731287956238,26662,1d29a0c222c3,172.17.0.2,122.39731287956238,3691,92,"[10.0, 12.0, 14.0, 14.0, 14.0, 14.0, 14.0, 10.0, 8.0, 2.0, 10.0, 6.0, 8.0, 12.0, 14.0, 12.0, 2.0, 10.0, 14.0, 14.0, 14.0, 4.0, 14.0, 14.0, 14.0, 6.0, 2.0, 14.0, 12.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 4.0, 6.0, 10.0, 6.0, 10.0, 14.0, 14.0, 14.0, 14.0, 4.0, -6.0, 14.0, 4.0, 14.0, 6.0, 10.0, 12.0, 12.0, 14.0, 14.0, 14.0, 4.0, 10.0, 14.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 2.0, 14.0, 14.0, 12.0, 10.0, 14.0, 10.0, 10.0, 12.0, 14.0, 12.0, 10.0, 6.0, 12.0, 12.0, 14.0, 8.0, 14.0, 6.0, 14.0, 14.0, 14.0, 12.0, 8.0, 14.0, 12.0, 14.0, 10.0, 14.0, 14.0, 14.0, 10.0]","[5, 4, 3, 3, 3, 3, 3, 5, 6, 9, 5, 7, 6, 4, 3, 4, 9, 5, 3, 3, 3, 8, 3, 3, 3, 7, 9, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 8, 7, 5, 7, 5, 3, 3, 3, 3, 8, 13, 3, 8, 3, 7, 5, 4, 4, 3, 3, 3, 8, 5, 3, 3, 3, 3, 5, 3, 3, 3, 9, 3, 3, 4, 5, 3, 5, 5, 4, 3, 4, 5, 7, 4, 4, 3, 6, 3, 7, 3, 3, 3, 4, 6, 3, 4, 3, 5, 3, 3, 3, 5]",0.2874567806729276,0.9534452259454134,0.10948878833089087,0.08017420782677737,0.0,66.581,612.788,46.222,882.699,2.547,20613,20613,72958,40,20137,24.9,53.6,1.6168441772460938,4.567224025726318,0.6876656532287597,0.46730337142944334,0.6783451557159423
14.0,-6.0,11.44,4.28,26,1,20719,51,20719,False,2237,93,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-15-56,1648815356,1.175429344177246,123.57274222373962,26662,1d29a0c222c3,172.17.0.2,123.57274222373962,3742,93,"[2.0, 14.0, 12.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 4.0, 6.0, 10.0, 6.0, 10.0, 14.0, 14.0, 14.0, 14.0, 4.0, -6.0, 14.0, 4.0, 14.0, 6.0, 10.0, 12.0, 12.0, 14.0, 14.0, 14.0, 4.0, 10.0, 14.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 2.0, 14.0, 14.0, 12.0, 10.0, 14.0, 10.0, 10.0, 12.0, 14.0, 12.0, 10.0, 6.0, 12.0, 12.0, 14.0, 8.0, 14.0, 6.0, 14.0, 14.0, 14.0, 12.0, 8.0, 14.0, 12.0, 14.0, 10.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 14.0, 12.0, 10.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 14.0, 12.0, 10.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 2.0, 0.0, 14.0, 4.0]","[9, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 8, 7, 5, 7, 5, 3, 3, 3, 3, 8, 13, 3, 8, 3, 7, 5, 4, 4, 3, 3, 3, 8, 5, 3, 3, 3, 3, 5, 3, 3, 3, 9, 3, 3, 4, 5, 3, 5, 5, 4, 3, 4, 5, 7, 4, 4, 3, 6, 3, 7, 3, 3, 3, 4, 6, 3, 4, 3, 5, 3, 3, 3, 5, 3, 3, 3, 3, 4, 5, 3, 3, 3, 5, 3, 3, 3, 3, 4, 5, 3, 3, 5, 3, 3, 3, 9, 10, 3, 8]",0.28794836038977106,0.9544077815433848,0.10957251576046097,0.08023833978947251,0.0,76.307,555.649,55.697,761.261,2.717,20719,20719,73599,51,20137,24.0,53.6,4.83839225769043,5.552618980407715,1.3182996862074907,1.9359418083639706,2.260626101026348
14.0,0.0,11.88,4.06,26,1,20823,33,20823,False,2263,94,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-15-57,1648815357,1.110475778579712,124.68321800231934,26662,1d29a0c222c3,172.17.0.2,124.68321800231934,3775,94,"[10.0, 12.0, 12.0, 14.0, 14.0, 14.0, 4.0, 10.0, 14.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 2.0, 14.0, 14.0, 12.0, 10.0, 14.0, 10.0, 10.0, 12.0, 14.0, 12.0, 10.0, 6.0, 12.0, 12.0, 14.0, 8.0, 14.0, 6.0, 14.0, 14.0, 14.0, 12.0, 8.0, 14.0, 12.0, 14.0, 10.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 14.0, 12.0, 10.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 14.0, 12.0, 10.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 2.0, 0.0, 14.0, 4.0, 12.0, 14.0, 14.0, 12.0, 8.0, 14.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 14.0, 4.0, 14.0, 14.0, 2.0, 14.0, 14.0, 10.0, 12.0, 14.0, 4.0, 14.0, 14.0]","[5, 4, 4, 3, 3, 3, 8, 5, 3, 3, 3, 3, 5, 3, 3, 3, 9, 3, 3, 4, 5, 3, 5, 5, 4, 3, 4, 5, 7, 4, 4, 3, 6, 3, 7, 3, 3, 3, 4, 6, 3, 4, 3, 5, 3, 3, 3, 5, 3, 3, 3, 3, 4, 5, 3, 3, 3, 5, 3, 3, 3, 3, 4, 5, 3, 3, 5, 3, 3, 3, 9, 10, 3, 8, 4, 3, 3, 4, 6, 3, 3, 3, 3, 5, 3, 3, 3, 3, 8, 3, 3, 9, 3, 3, 5, 4, 3, 8, 3, 3]",0.2883354162661964,0.9550809535073861,0.109631438550728,0.08028280614745993,0.0,66.713,599.582,46.426,861.581,2.284,20823,20823,74268,33,20137,25.15,53.6,11.241982460021973,13.511662483215332,2.4645055135091147,3.711707837653883,4.336100260416667
14.0,0.0,11.98,4.01,27,1,20927,38,20927,False,2290,95,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-15-58,1648815358,1.094449758529663,125.777667760849,26662,1d29a0c222c3,172.17.0.2,125.777667760849,3813,95,"[10.0, 6.0, 12.0, 12.0, 14.0, 8.0, 14.0, 6.0, 14.0, 14.0, 14.0, 12.0, 8.0, 14.0, 12.0, 14.0, 10.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 14.0, 12.0, 10.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 14.0, 12.0, 10.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 2.0, 0.0, 14.0, 4.0, 12.0, 14.0, 14.0, 12.0, 8.0, 14.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 14.0, 4.0, 14.0, 14.0, 2.0, 14.0, 14.0, 10.0, 12.0, 14.0, 4.0, 14.0, 14.0, 12.0, 14.0, 10.0, 14.0, 10.0, 14.0, 6.0, 10.0, 12.0, 14.0, 14.0, 14.0, 14.0, 8.0, 14.0, 14.0, 14.0, 10.0, 10.0, 14.0, 12.0, 14.0, 8.0, 14.0, 14.0, 14.0, 14.0]","[5, 7, 4, 4, 3, 6, 3, 7, 3, 3, 3, 4, 6, 3, 4, 3, 5, 3, 3, 3, 5, 3, 3, 3, 3, 4, 5, 3, 3, 3, 5, 3, 3, 3, 3, 4, 5, 3, 3, 5, 3, 3, 3, 9, 10, 3, 8, 4, 3, 3, 4, 6, 3, 3, 3, 3, 5, 3, 3, 3, 3, 8, 3, 3, 9, 3, 3, 5, 4, 3, 8, 3, 3, 4, 3, 5, 3, 5, 3, 7, 5, 4, 3, 3, 3, 3, 6, 3, 3, 3, 5, 5, 3, 4, 3, 6, 3, 3, 3, 3]",0.2888692752534069,0.9560066225389662,0.10971348914541063,0.08034330986936887,0.0,69.431,534.343,49.248,753.323,2.449,20927,20927,74872,38,20137,24.799999999999997,53.6,5.589827060699463,7.721571445465088,1.445279974686472,2.7535577071340462,3.152525650827508
14.0,0.0,11.74,4.13,22,1,21029,45,21029,False,2312,96,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-15-59,1648815359,1.104332685470581,126.88200044631958,26662,1d29a0c222c3,172.17.0.2,126.88200044631958,3858,96,"[14.0, 14.0, 14.0, 12.0, 10.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 14.0, 12.0, 10.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 2.0, 0.0, 14.0, 4.0, 12.0, 14.0, 14.0, 12.0, 8.0, 14.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 14.0, 4.0, 14.0, 14.0, 2.0, 14.0, 14.0, 10.0, 12.0, 14.0, 4.0, 14.0, 14.0, 12.0, 14.0, 10.0, 14.0, 10.0, 14.0, 6.0, 10.0, 12.0, 14.0, 14.0, 14.0, 14.0, 8.0, 14.0, 14.0, 14.0, 10.0, 10.0, 14.0, 12.0, 14.0, 8.0, 14.0, 14.0, 14.0, 14.0, 14.0, 12.0, 4.0, 14.0, 14.0, 10.0, 10.0, 6.0, 4.0, 12.0, 14.0, 10.0, 12.0, 10.0, 14.0, 10.0, 6.0, 10.0, 14.0, 8.0, 14.0, 14.0]","[3, 3, 3, 4, 5, 3, 3, 3, 5, 3, 3, 3, 3, 4, 5, 3, 3, 5, 3, 3, 3, 9, 10, 3, 8, 4, 3, 3, 4, 6, 3, 3, 3, 3, 5, 3, 3, 3, 3, 8, 3, 3, 9, 3, 3, 5, 4, 3, 8, 3, 3, 4, 3, 5, 3, 5, 3, 7, 5, 4, 3, 3, 3, 3, 6, 3, 3, 3, 5, 5, 3, 4, 3, 6, 3, 3, 3, 3, 3, 4, 8, 3, 3, 5, 5, 7, 8, 4, 3, 5, 4, 5, 3, 5, 7, 5, 3, 6, 3, 3]",0.2893110050595284,0.956817094974167,0.10978840106403559,0.08039756676989315,0.0,72.565,593.948,53.004,813.152,2.456,21029,21029,75509,45,20137,24.8,53.6,2.540954828262329,6.85286808013916,1.0121549818250868,1.558347405327691,1.3856902228461372
14.0,2.0,11.6,4.2,24,1,21131,48,21131,False,2336,97,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-16-00,1648815360,1.0490446090698242,127.9310450553894,26662,1d29a0c222c3,172.17.0.2,127.9310450553894,3906,97,"[4.0, 12.0, 14.0, 14.0, 12.0, 8.0, 14.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 14.0, 4.0, 14.0, 14.0, 2.0, 14.0, 14.0, 10.0, 12.0, 14.0, 4.0, 14.0, 14.0, 12.0, 14.0, 10.0, 14.0, 10.0, 14.0, 6.0, 10.0, 12.0, 14.0, 14.0, 14.0, 14.0, 8.0, 14.0, 14.0, 14.0, 10.0, 10.0, 14.0, 12.0, 14.0, 8.0, 14.0, 14.0, 14.0, 14.0, 14.0, 12.0, 4.0, 14.0, 14.0, 10.0, 10.0, 6.0, 4.0, 12.0, 14.0, 10.0, 12.0, 10.0, 14.0, 10.0, 6.0, 10.0, 14.0, 8.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 12.0, 14.0, 6.0, 10.0, 10.0, 14.0, 4.0, 12.0, 14.0, 14.0, 8.0, 14.0, 14.0, 6.0, 12.0, 14.0, 10.0, 8.0, 14.0, 14.0]","[8, 4, 3, 3, 4, 6, 3, 3, 3, 3, 5, 3, 3, 3, 3, 8, 3, 3, 9, 3, 3, 5, 4, 3, 8, 3, 3, 4, 3, 5, 3, 5, 3, 7, 5, 4, 3, 3, 3, 3, 6, 3, 3, 3, 5, 5, 3, 4, 3, 6, 3, 3, 3, 3, 3, 4, 8, 3, 3, 5, 5, 7, 8, 4, 3, 5, 4, 5, 3, 5, 7, 5, 3, 6, 3, 3, 3, 5, 3, 3, 4, 3, 7, 5, 5, 3, 8, 4, 3, 3, 6, 3, 3, 7, 4, 3, 5, 6, 3, 3]",0.28976550788469085,0.957638516224736,0.10986331260719961,0.08044824914930133,0.0,67.376,572.904,50.427,765.467,2.332,21131,21131,76121,48,20137,24.950000000000003,53.6,4.959492206573486,7.352248668670654,1.3988746007283528,2.31088654200236,2.6750828425089517
14.0,4.0,11.72,4.14,27,1,21237,36,21237,False,2363,98,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-16-01,1648815361,1.1226270198822021,129.0536720752716,26662,1d29a0c222c3,172.17.0.2,129.0536720752716,3942,98,"[12.0, 14.0, 10.0, 14.0, 10.0, 14.0, 6.0, 10.0, 12.0, 14.0, 14.0, 14.0, 14.0, 8.0, 14.0, 14.0, 14.0, 10.0, 10.0, 14.0, 12.0, 14.0, 8.0, 14.0, 14.0, 14.0, 14.0, 14.0, 12.0, 4.0, 14.0, 14.0, 10.0, 10.0, 6.0, 4.0, 12.0, 14.0, 10.0, 12.0, 10.0, 14.0, 10.0, 6.0, 10.0, 14.0, 8.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 12.0, 14.0, 6.0, 10.0, 10.0, 14.0, 4.0, 12.0, 14.0, 14.0, 8.0, 14.0, 14.0, 6.0, 12.0, 14.0, 10.0, 8.0, 14.0, 14.0, 14.0, 14.0, 10.0, 10.0, 14.0, 6.0, 14.0, 12.0, 14.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 10.0, 14.0, 14.0, 6.0, 14.0, 10.0, 8.0, 14.0, 14.0, 12.0, 14.0, 10.0]","[4, 3, 5, 3, 5, 3, 7, 5, 4, 3, 3, 3, 3, 6, 3, 3, 3, 5, 5, 3, 4, 3, 6, 3, 3, 3, 3, 3, 4, 8, 3, 3, 5, 5, 7, 8, 4, 3, 5, 4, 5, 3, 5, 7, 5, 3, 6, 3, 3, 3, 5, 3, 3, 4, 3, 7, 5, 5, 3, 8, 4, 3, 3, 6, 3, 3, 7, 4, 3, 5, 6, 3, 3, 3, 3, 5, 5, 3, 7, 3, 4, 3, 3, 3, 3, 5, 3, 3, 5, 3, 3, 7, 3, 5, 6, 3, 3, 4, 3, 5]",0.29028740047633056,0.958602485335283,0.10995068436363248,0.08051113288082572,0.0,62.959,624.217,44.374,885.65,2.318,21237,21237,76769,36,21142,25.4,53.7,10.1803617477417,3.9074251651763916,2.3165179358588324,4.36294682820638,4.360391404893663
14.0,4.0,11.92,4.04,51,1,21441,45,21441,False,2414,99,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-16-03,1648815363,1.9991552829742432,131.05282735824585,26662,1d29a0c222c3,172.17.0.2,131.05282735824585,3987,99,"[14.0, 14.0, 12.0, 14.0, 6.0, 10.0, 10.0, 14.0, 4.0, 12.0, 14.0, 14.0, 8.0, 14.0, 14.0, 6.0, 12.0, 14.0, 10.0, 8.0, 14.0, 14.0, 14.0, 14.0, 10.0, 10.0, 14.0, 6.0, 14.0, 12.0, 14.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 10.0, 14.0, 14.0, 6.0, 14.0, 10.0, 8.0, 14.0, 14.0, 12.0, 14.0, 10.0, 14.0, 10.0, 14.0, 10.0, 10.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 14.0, 14.0, 12.0, 14.0, 6.0, 14.0, 6.0, 10.0, 10.0, 10.0, 10.0, 14.0, 6.0, 14.0, 14.0, 14.0, 14.0, 6.0, 10.0, 14.0, 8.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 12.0, 10.0, 6.0, 14.0, 14.0, 14.0, 8.0, 14.0, 12.0, 10.0, 14.0, 14.0]","[3, 3, 4, 3, 7, 5, 5, 3, 8, 4, 3, 3, 6, 3, 3, 7, 4, 3, 5, 6, 3, 3, 3, 3, 5, 5, 3, 7, 3, 4, 3, 3, 3, 3, 5, 3, 3, 5, 3, 3, 7, 3, 5, 6, 3, 3, 4, 3, 5, 3, 5, 3, 5, 5, 3, 3, 5, 3, 3, 3, 3, 3, 4, 3, 7, 3, 7, 5, 5, 5, 5, 3, 7, 3, 3, 3, 3, 7, 5, 3, 6, 3, 3, 3, 3, 3, 3, 3, 4, 5, 7, 3, 3, 3, 6, 3, 4, 5, 3, 3]",0.29133478515704003,0.9605086642676273,0.11012281947807855,0.08063007079801572,0.0,62.94,613.285,44.542,866.601,2.328,21441,21441,77918,45,21142,24.933333333333337,53.666666666666664,2.424070358276367,6.5284342765808105,1.0328092787000869,2.0977569580078126,2.3249243842230904
14.0,-2.0,11.6,4.2,47,1,21649,37,21649,False,2461,100,2c94f_00000,7832452819e84ef6b3503a46d3196ac3,2022-04-01_05-16-05,1648815365,1.8998894691467285,132.95271682739258,26662,1d29a0c222c3,172.17.0.2,132.95271682739258,4024,100,"[14.0, 10.0, 14.0, 10.0, 14.0, 10.0, 10.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 14.0, 14.0, 12.0, 14.0, 6.0, 14.0, 6.0, 10.0, 10.0, 10.0, 10.0, 14.0, 6.0, 14.0, 14.0, 14.0, 14.0, 6.0, 10.0, 14.0, 8.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 12.0, 10.0, 6.0, 14.0, 14.0, 14.0, 8.0, 14.0, 12.0, 10.0, 14.0, 14.0, 14.0, 14.0, 10.0, 10.0, 10.0, 14.0, 14.0, 14.0, 14.0, 14.0, 10.0, 14.0, 14.0, 14.0, 10.0, -2.0, 14.0, 6.0, 10.0, 4.0, 14.0, 14.0, -2.0, 6.0, 10.0, 12.0, 14.0, 14.0, 10.0, 12.0, 4.0, 14.0, 6.0, 14.0, 14.0, 14.0, 10.0, 14.0, 10.0, 14.0, 14.0, 6.0, 14.0, 14.0, 10.0, 14.0, 12.0]","[3, 5, 3, 5, 3, 5, 5, 3, 3, 5, 3, 3, 3, 3, 3, 4, 3, 7, 3, 7, 5, 5, 5, 5, 3, 7, 3, 3, 3, 3, 7, 5, 3, 6, 3, 3, 3, 3, 3, 3, 3, 4, 5, 7, 3, 3, 3, 6, 3, 4, 5, 3, 3, 3, 3, 5, 5, 5, 3, 3, 3, 3, 3, 5, 3, 3, 3, 5, 11, 3, 7, 5, 8, 3, 3, 11, 7, 5, 4, 3, 3, 5, 4, 8, 3, 7, 3, 3, 3, 5, 3, 5, 3, 3, 7, 3, 3, 5, 3, 4]",0.2922175092859857,0.9619250251494161,0.1102556860302293,0.0807166137783095,0.0,65.743,564.322,45.372,817.685,2.511,21649,21649,79046,37,21142,24.733333333333334,53.70000000000001,3.9361214637756348,7.892772197723389,1.1910186973777976,1.5530576963682432,1.5699331953718856
